Lemma,Register,Mood,Usage_Category,Full_Sentence
take,NEUTRAL,Imperative,IDIOMATIC,Take one tablet twice a day with food.
take,NEUTRAL,Imperative,IDIOMATIC,Please take a seat and wait for your name to be called.
take,NEUTRAL,Imperative,LITERAL,Take your litter with you when you leave the park.
take,NEUTRAL,Imperative,IDIOMATIC,Take the stairs instead of the elevator during a fire drill.
take,NEUTRAL,Imperative,IDIOMATIC,"Before starting, take time to read all instructions carefully."
take,HIGH,Question,IDIOMATIC,Would you be able to take charge of the new client presentation?
take,HIGH,Question,IDIOMATIC,Could we take a moment to review the revised project timeline?
take,HIGH,Question,IDIOMATIC,Should we take their recent market research findings into account?
take,HIGH,Question,IDIOMATIC,Who will take the minutes during the upcoming departmental meeting?
take,HIGH,Question,IDIOMATIC,Does the committee intend to take any further action on this matter?
take,HIGH,Question,IDIOMATIC,May I take your valuable suggestion directly to the board of directors?
take,HIGH,Question,IDIOMATIC,Is it feasible to take a different approach to the budget allocation?
take,HIGH,Question,IDIOMATIC,Will you take responsibility for coordinating the international delegates?
take,HIGH,Question,IDIOMATIC,Do you think we should take a brief recess before commencing the next topic?
take,HIGH,Question,IDIOMATIC,How much time will it take to finalize the strategic proposal?
take,LOW,Statement,IDIOMATIC,"I'm going to take a quick nap, I barely slept last night."
take,LOW,Statement,LITERAL,Let's take a cool selfie together before the concert starts!
take,LOW,Statement,IDIOMATIC,You should really take up jogging; it's great for clearing your head.
take,LOW,Statement,IDIOMATIC,"He didn't take my warning seriously, and now his car won't start."
take,LOW,Statement,IDIOMATIC,"Don't worry about it, just take it easy for a while."
take,LOW,Statement,IDIOMATIC,We always take turns choosing the music when we're in the car.
take,LOW,Statement,IDIOMATIC,She's really starting to take a liking to the new coffee shop around the corner.
take,LOW,Statement,IDIOMATIC,"I'll take your word for it, that restaurant sounds amazing."
take,LOW,Statement,IDIOMATIC,"Don't take offense, he was just messing around and didn't mean it."
take,LOW,Statement,LITERAL,"This pizza is so good, I think I'll take a couple of slices home."
take,NEUTRAL,Imperative,LITERAL,Take the next exit on the left to reach the city center.
take,NEUTRAL,Imperative,LITERAL,Please take a ticket from the machine and wait for your number.
take,NEUTRAL,Imperative,LITERAL,Always take your belongings with you when you leave the train.
take,NEUTRAL,Imperative,LITERAL,"Take this medication twice a day, after meals."
take,NEUTRAL,Imperative,IDIOMATIC,"Before you begin, take a few minutes to read the entire manual."
take,NEUTRAL,Imperative,LITERAL,"When entering the restricted area, take a security badge from the dispenser."
take,NEUTRAL,Imperative,IDIOMATIC,Take extra care when operating heavy machinery.
take,NEUTRAL,Imperative,LITERAL,"If the fire alarm sounds, take the nearest emergency stairs."
take,NEUTRAL,Imperative,LITERAL,Take the correct key from the hook before unlocking the storage room.
take,NEUTRAL,Imperative,LITERAL,Remember to take a deep breath and stay calm during the test.
take,HIGH,Question,IDIOMATIC,Would you be able to take the lead on this specific project?
take,HIGH,Question,IDIOMATIC,Could we please take a moment to review the financial report?
take,HIGH,Question,IDIOMATIC,May I ask if the team will take responsibility for the implementation?
take,HIGH,Question,IDIOMATIC,Do you believe we should take a different approach to the client's feedback?
take,HIGH,Question,IDIOMATIC,Is it possible for you to take detailed notes during the next meeting?
take,HIGH,Question,IDIOMATIC,Will the company take any action regarding the recent market changes?
take,HIGH,Question,IDIOMATIC,Should we take a short break before proceeding with the presentation?
take,HIGH,Question,IDIOMATIC,Could you please take into consideration the updated budget constraints?
take,HIGH,Question,IDIOMATIC,Are you prepared to take on additional administrative tasks next quarter?
take,LOW,Statement,IDIOMATIC,I think I'll just take a long nap after this busy day.
take,LOW,Statement,IDIOMATIC,We should totally take a picture together before you head home.
take,LOW,Statement,LITERAL,He's going to take his old bike to the repair shop tomorrow.
take,LOW,Statement,IDIOMATIC,Let's take a quick look at that funny video later tonight.
take,LOW,Statement,IDIOMATIC,I can't believe how long it's going to take to learn this song.
take,LOW,Statement,IDIOMATIC,"You always take my helpful advice for granted, don't you?"
take,LOW,Statement,IDIOMATIC,She decided to take a chance and try out for the school play.
take,LOW,Statement,IDIOMATIC,"They usually take the bus to save money, even when it's slow."
take,LOW,Statement,IDIOMATIC,We should take turns doing the dishes this week.
take,LOW,Statement,IDIOMATIC,I'm just going to take it easy this weekend and relax at home.
take,NEUTRAL,Imperative,LITERAL,Take the next left turn at the traffic lights.
take,NEUTRAL,Imperative,LITERAL,Please take one brochure from the display shelf.
take,NEUTRAL,Imperative,IDIOMATIC,Take your shoes off before entering the gym floor.
take,NEUTRAL,Imperative,IDIOMATIC,Take a seat anywhere available in the waiting area.
take,NEUTRAL,Imperative,IDIOMATIC,Always take care when handling sharp objects.
take,NEUTRAL,Imperative,IDIOMATIC,Take a deep breath and then count to ten slowly.
take,NEUTRAL,Imperative,IDIOMATIC,Take this medicine twice a day with food.
take,NEUTRAL,Imperative,IDIOMATIC,Do not take photographs inside the art gallery.
take,NEUTRAL,Imperative,IDIOMATIC,Take your time to review all the instructions carefully.
take,NEUTRAL,Imperative,LITERAL,Take the empty plate to the kitchen sink.
take,HIGH,Question,IDIOMATIC,Would you be able to take on this additional project by next week?
take,HIGH,Question,IDIOMATIC,Could we take a moment to discuss the proposed changes to the policy?
take,HIGH,Question,IDIOMATIC,Do you believe the department should take a more proactive stance on sustainability?
take,HIGH,Question,IDIOMATIC,Will you be able to take the lead in preparing the quarterly report?
take,HIGH,Question,IDIOMATIC,Should we take into consideration the recent market trends before making a decision?
take,HIGH,Question,IDIOMATIC,Could you inform me who will take responsibility for overseeing this new initiative?
take,HIGH,Question,LITERAL,Is it appropriate to take these concerns directly to the management committee?
take,HIGH,Question,IDIOMATIC,Does the company intend to take advantage of the new opportunities in the international market?
take,HIGH,Question,LITERAL,May I take a copy of the financial projections for my review?
take,HIGH,Question,IDIOMATIC,When would be an opportune time to take a break from the negotiations?
take,LOW,Statement,IDIOMATIC,"I'm gonna take a long nap this afternoon, I'm wiped out."
take,LOW,Statement,IDIOMATIC,"We should totally take a road trip next summer, it'll be epic."
take,LOW,Statement,IDIOMATIC,"Don't take it the wrong way, but that movie was kind of boring."
take,LOW,Statement,IDIOMATIC,"He always takes forever to get ready, it's so annoying."
take,LOW,Statement,IDIOMATIC,"I couldn't take another bite of pizza, I was so full."
take,LOW,Statement,IDIOMATIC,She decided to take a chance and apply for that dream job.
take,LOW,Statement,IDIOMATIC,"Seriously, you need to take a chill pill and relax a bit."
take,LOW,Statement,IDIOMATIC,I heard they're gonna take down that old building soon.
take,LOW,Statement,IDIOMATIC,Let's just take it easy tonight and watch some TV.
take,LOW,Statement,LITERAL,My little brother always tries to take my snacks when I'm not looking.
take,NEUTRAL,Imperative,IDIOMATIC,Take the stairs to the third floor.
take,NEUTRAL,Imperative,IDIOMATIC,Take one pill with a glass of water every morning.
take,NEUTRAL,Imperative,IDIOMATIC,Take your shoes off before entering the gym area.
take,NEUTRAL,Imperative,IDIOMATIC,Take a left turn at the traffic lights ahead.
take,NEUTRAL,Imperative,IDIOMATIC,Take notes during the safety briefing.
take,NEUTRAL,Imperative,IDIOMATIC,Take a deep breath and then blow into the device.
take,NEUTRAL,Imperative,LITERAL,Take your valuables with you when leaving the locker room.
take,NEUTRAL,Imperative,LITERAL,Take this package to the reception desk.
take,NEUTRAL,Imperative,IDIOMATIC,Take a seat on the designated bench while you wait.
take,HIGH,Question,IDIOMATIC,Could we take a moment to review the revised proposal?
take,HIGH,Question,IDIOMATIC,Will you be able to take on the management of this new initiative?
take,HIGH,Question,IDIOMATIC,Should we take into account the feedback from the initial trials?
take,HIGH,Question,IDIOMATIC,Are you prepared to take the necessary steps to meet the deadline?
take,HIGH,Question,IDIOMATIC,Might we take your expertise into consideration for the upcoming project?
take,HIGH,Question,IDIOMATIC,Would it be possible to take an earlier appointment with the client?
take,HIGH,Question,IDIOMATIC,How much time will it take to complete the quarterly financial summary?
take,HIGH,Question,IDIOMATIC,Do you wish to take this opportunity to ask any further questions?
take,HIGH,Question,IDIOMATIC,Shall we take a different route for the system integration?
take,HIGH,Question,IDIOMATIC,What actions should we take to improve our team's productivity?
take,LOW,Statement,IDIOMATIC,I'm gonna take a long break after this busy week.
take,LOW,Statement,IDIOMATIC,"Honestly, you just need to take it easy sometimes."
take,LOW,Statement,IDIOMATIC,I'll totally take your advice on that new restaurant.
take,LOW,Statement,IDIOMATIC,Don't take what he said personally; he didn't mean it.
take,LOW,Statement,IDIOMATIC,It's going to take ages to finish cleaning this whole apartment.
take,LOW,Statement,IDIOMATIC,She decided to take a chance and audition for the play.
take,LOW,Statement,IDIOMATIC,We should take some cool pictures when we visit the beach.
take,LOW,Statement,IDIOMATIC,"I'll take the blame for forgetting the snacks, my bad."
take,LOW,Statement,IDIOMATIC,"He always takes forever to get ready, it's so frustrating."
take,LOW,Statement,IDIOMATIC,Just take my word for it; that new show is amazing.
take,NEUTRAL,Imperative,IDIOMATIC,Take the third turning on the right after the traffic lights.
take,NEUTRAL,Imperative,LITERAL,Please take a numbered ticket and wait for your turn.
take,NEUTRAL,Imperative,IDIOMATIC,Take off your hat when entering the temple.
take,NEUTRAL,Imperative,LITERAL,Always take your litter with you when you leave the park.
take,NEUTRAL,Imperative,LITERAL,Take this medicine with food twice a day.
take,NEUTRAL,Imperative,IDIOMATIC,Take a seat anywhere you like in the waiting area.
take,NEUTRAL,Imperative,LITERAL,Take the elevator to the fifth floor for the reception.
take,NEUTRAL,Imperative,IDIOMATIC,Take a careful look at the warning signs before proceeding.
take,NEUTRAL,Imperative,LITERAL,Do not take any items from the display cases.
take,NEUTRAL,Imperative,IDIOMATIC,Take your time to complete the registration form accurately.
turn,HIGH,Question,IDIOMATIC,Do you believe the economic climate will turn in our favor this quarter?
turn,HIGH,Question,IDIOMATIC,Could we discuss strategies to turn these initial setbacks into success?
turn,HIGH,Question,IDIOMATIC,Should we turn our full attention to the client's feedback during the review?
turn,HIGH,Question,IDIOMATIC,Is it feasible to turn around the production schedule by next week?
turn,HIGH,Question,IDIOMATIC,Are we prepared to turn down their request for an extension on the deadline?
turn,HIGH,Question,IDIOMATIC,When do you suggest we turn over the final proposal to the committee?
turn,HIGH,Question,IDIOMATIC,How can we ensure the discussion doesn't turn into a contentious debate?
turn,LOW,Statement,IDIOMATIC,Did you see how the argument almost turned into a real fight?
turn,LOW,Statement,IDIOMATIC,"I'm so tired, I think I'm going to turn in right after this show."
turn,LOW,Statement,IDIOMATIC,Could you turn the TV down a bit? It's really loud.
turn,LOW,Statement,IDIOMATIC,"She tried to turn me down for coffee, but I persuaded her eventually."
turn,LOW,Statement,IDIOMATIC,My dog always gets excited when I turn on his favorite squeaky toy.
turn,LOW,Statement,LITERAL,I had to turn around and go home because I left my wallet.
turn,LOW,Statement,IDIOMATIC,It's crazy how quickly the sky can turn dark before a storm.
turn,LOW,Statement,IDIOMATIC,"He said he didn't want to turn up late for the concert, so he left early."
turn,NEUTRAL,Imperative,IDIOMATIC,Turn off all electronic devices before the flight departs.
turn,NEUTRAL,Imperative,IDIOMATIC,"Turn the volume down on your headphones, please."
turn,NEUTRAL,Imperative,LITERAL,Turn the page to see the next set of questions.
turn,NEUTRAL,Imperative,LITERAL,Do not turn around until you reach the designated area.
turn,NEUTRAL,Imperative,LITERAL,Turn the key clockwise to lock the main entrance.
turn,NEUTRAL,Imperative,IDIOMATIC,Please turn your attention to the safety demonstration.
turn,NEUTRAL,Imperative,IDIOMATIC,Turn the heating up if you feel cold in the room.
turn,HIGH,Question,IDIOMATIC,Could we please turn our attention to the quarterly sales figures?
turn,HIGH,Question,IDIOMATIC,Would it be possible to turn in your project proposal by the end of the week?
turn,HIGH,Question,IDIOMATIC,Are we able to turn the situation around before the client meeting tomorrow?
turn,HIGH,Question,IDIOMATIC,Might we turn to Mr. Henderson for his expert opinion on this matter?
turn,HIGH,Question,IDIOMATIC,Does the new system turn out to be more efficient than the previous one?
turn,HIGH,Question,IDIOMATIC,Should we turn off the conference equipment once the presentation concludes?
turn,HIGH,Question,IDIOMATIC,Is there an opportunity to turn this challenge into a valuable learning experience?
turn,HIGH,Question,IDIOMATIC,Will the proposed changes turn into a significant improvement for the workflow?
turn,HIGH,Question,IDIOMATIC,Do we need to turn down the request for additional funding at this stage?
turn,LOW,Statement,IDIOMATIC,I think the party will turn out to be a lot of fun tonight.
turn,LOW,Statement,IDIOMATIC,Let's turn up the music; this song is my absolute favorite!
turn,LOW,Statement,IDIOMATIC,He always tries to turn every small problem into a huge drama.
turn,LOW,Statement,IDIOMATIC,"I'm so tired, I'm going to turn in really early tonight."
turn,LOW,Statement,IDIOMATIC,"Don't worry about it, things will eventually turn around for you."
turn,LOW,Statement,LITERAL,"She was so mad, her face started to turn bright red."
turn,LOW,Statement,IDIOMATIC,I can't believe he decided to turn down that amazing job offer.
turn,LOW,Statement,LITERAL,The forecast says the weather is going to turn pretty cold next week.
turn,LOW,Statement,IDIOMATIC,"My car wouldn't turn on this morning, so I had to take the bus."
turn,LOW,Statement,IDIOMATIC,That movie was so boring that I had to turn it off halfway through.
turn,NEUTRAL,Imperative,LITERAL,Turn right at the next intersection.
turn,NEUTRAL,Imperative,IDIOMATIC,Turn off your phone before the performance starts.
turn,NEUTRAL,Imperative,LITERAL,Turn the page to see the next question.
turn,NEUTRAL,Imperative,IDIOMATIC,Please turn down the volume of the television.
turn,NEUTRAL,Imperative,LITERAL,Do not turn left when the sign indicates.
turn,NEUTRAL,Imperative,LITERAL,Turn the knob counter-clockwise to unlock the door.
turn,HIGH,Question,IDIOMATIC,Do we anticipate the project timeline will turn out to be realistic given the new constraints?
turn,HIGH,Question,IDIOMATIC,Is it possible to turn off the notification sounds on these devices during the presentation?
turn,HIGH,Question,IDIOMATIC,How might we encourage this initial concept to turn into a successful solution?
turn,HIGH,Question,IDIOMATIC,Would it be appropriate to turn our attention to the budget allocation for Q4 now?
turn,HIGH,Question,IDIOMATIC,Could you confirm if the market conditions are expected to turn more favorable soon?
turn,HIGH,Question,IDIOMATIC,Has the committee decided if they will turn down the proposal for additional funding?
turn,HIGH,Question,IDIOMATIC,At what point should we expect the data analysis to turn up any significant trends?
turn,HIGH,Question,IDIOMATIC,When should we expect the new intern to turn in their initial progress report?
turn,HIGH,Question,IDIOMATIC,Is there a strategy in place to turn around the recent decline in customer satisfaction?
turn,LOW,Statement,IDIOMATIC,"I heard my grandma is turning eighty next month, can you believe it?"
turn,LOW,Statement,IDIOMATIC,I think the weather is going to turn really nasty by the afternoon.
turn,LOW,Statement,IDIOMATIC,"Just watch, he'll probably turn up late for the party again, as usual."
turn,LOW,Statement,IDIOMATIC,"Don't worry, I'm sure things will turn around for you pretty soon."
turn,LOW,Statement,LITERAL,"Seriously, the whole situation could just turn awkward in a second."
turn,LOW,Statement,IDIOMATIC,Could you turn the TV down a bit? I can barely hear myself think.
turn,LOW,Statement,IDIOMATIC,"He promised he wouldn't turn on me, but I'm still a little worried."
turn,LOW,Statement,IDIOMATIC,It's time to turn over a new leaf and start going to the gym.
turn,NEUTRAL,Imperative,LITERAL,"Turn right at the roundabout, then go straight."
turn,NEUTRAL,Imperative,IDIOMATIC,Always turn off the lights when leaving the room.
turn,NEUTRAL,Imperative,LITERAL,Turn the volume control clockwise to increase the sound.
turn,NEUTRAL,Imperative,LITERAL,Carefully turn the food periodically to ensure even cooking.
turn,NEUTRAL,Imperative,LITERAL,Do not turn your vehicle around in the middle of the street.
turn,NEUTRAL,Imperative,LITERAL,Turn your mobile phone to silent mode during the performance.
turn,NEUTRAL,Imperative,LITERAL,"Wait for the green light, then turn left cautiously."
turn,NEUTRAL,Imperative,LITERAL,Turn the key firmly to lock the door securely.
turn,HIGH,Question,IDIOMATIC,Could you clarify when we expect to turn in the final report?
turn,HIGH,Question,IDIOMATIC,Is it possible for us to turn over the presentation responsibilities to another team member this quarter?
turn,HIGH,Question,IDIOMATIC,Would it be appropriate to turn to a different strategy if these initial results are not satisfactory?
turn,HIGH,Question,IDIOMATIC,Do you anticipate the market will turn around by the end of the fiscal year?
turn,HIGH,Question,IDIOMATIC,"May I inquire if we should turn down the offer from the new vendor, considering their terms?"
turn,HIGH,Question,IDIOMATIC,Should we turn our attention to the budget review before proceeding?
turn,HIGH,Question,LITERAL,When do you foresee the project will turn profitable?
turn,HIGH,Question,IDIOMATIC,Is there a possibility we might need to turn to external consultants for this phase?
turn,HIGH,Question,IDIOMATIC,Do you believe the new policy will turn out to be beneficial for employee morale?
turn,LOW,Statement,IDIOMATIC,I think it's gonna turn out to be a great party tonight.
turn,LOW,Statement,IDIOMATIC,My friend said he's going to turn up the music when everyone gets here.
turn,LOW,Statement,IDIOMATIC,I had to turn down the offer for extra shifts; I'm too tired.
turn,LOW,Statement,IDIOMATIC,I hope this weather doesn't turn bad for our picnic later.
turn,LOW,Statement,IDIOMATIC,He always knows how to turn a simple story into something hilarious.
turn,LOW,Statement,IDIOMATIC,I'm going to turn on the TV and just relax for a bit.
turn,LOW,Statement,IDIOMATIC,"She said she'd turn up around seven, so we still have time."
turn,LOW,Statement,IDIOMATIC,"This whole situation is starting to turn weird, I think."
turn,NEUTRAL,Imperative,IDIOMATIC,Turn off all electronic devices now.
turn,NEUTRAL,Imperative,IDIOMATIC,Please turn in your security badge upon exit.
turn,NEUTRAL,Imperative,LITERAL,Turn the page to view the next section.
turn,NEUTRAL,Imperative,LITERAL,Do not turn right on a red light here.
turn,NEUTRAL,Imperative,LITERAL,Turn the knob to adjust the temperature.
