Lemma,Register,Mood,Usage_Category,Full_Sentence
see,TEXTBOOK,,IDIOMATIC,"bus or by subway. I haven't decided yet. The bus is cheaper but it (leave) earlier and it (take) a lot longer. Ella: I've got a better idea. My brother (drive) into town tomorrow morning. I'm sure he won't mind taking us with him. But let me ask him first what time he (go). G What will Alex be doing by the time he's ? Seiten , A B Die Verlaufsform des Futurs The future progressive I'll be seeing Tom at the premiere tomorrow night. By the time I'm , I'll be traveling all over the world. But will I still be writing movie reviews when I'm rich and famous? Maybe. You never know! Oh, I'll be going to that too. What time will you be meeting up? Das future progressive ist die Verlaufsform des Futurs. Mit dieser Zeitform beschreibst du. Handlungen, die zu einem bestimmten Zeitpunkt m der Zukunft gerade stottfinden und noch nicht beendet sind (Bild A). Der Zeitpunkt"
see,TEXTBOOK,,IDIOMATIC,"bildest du aus will / won't be present participle. Aussage: Very soon Alex will be living his dream. Verneinung: He won't be working for the tour bus company any more. Entscheidungsfrage mit Kurzantwort: Will he still be going to cattle calls? - No, he won't. one hundred and sixty-five Wenn du Handlungen beschreiben willst, die für die Zukunft fest vereinbart worden sind, kannst du das future progressive als Alternative zum present progressive mit Futurbedeutung oder zum going-to future verwenden, z. B. I'll be seeing Tom at the premiere. / I'm seeing Tom at the premiere. / I'm going to see Tom at the premiere. O English summary O You use the future progressive to describe an unfinished action that will be taking place at a given time in the future. It is also used to describe or ask about an action which has been planned for the future. > Don't call me between and a.m. I'll be working. I'll be going to a cattle call on Tuesday. Will you be going too"
see,TEXTBOOK,,IDIOMATIC,"participle. Aussage: Very soon Alex will be living his dream. Verneinung: He won't be working for the tour bus company any more. Entscheidungsfrage mit Kurzantwort: Will he still be going to cattle calls? - No, he won't. one hundred and sixty-five Wenn du Handlungen beschreiben willst, die für die Zukunft fest vereinbart worden sind, kannst du das future progressive als Alternative zum present progressive mit Futurbedeutung oder zum going-to future verwenden, z. B. I'll be seeing Tom at the premiere. / I'm seeing Tom at the premiere. / I'm going to see Tom at the premiere. O English summary O You use the future progressive to describe an unfinished action that will be taking place at a given time in the future. It is also used to describe or ask about an action which has been planned for the future. > Don't call me between and a.m. I'll be working. I'll be going to a cattle call on Tuesday. Will you be going too? ________________________________________y Test yourself Next week Alex has another"
see,TEXTBOOK,,IDIOMATIC,"dream. Verneinung: He won't be working for the tour bus company any more. Entscheidungsfrage mit Kurzantwort: Will he still be going to cattle calls? - No, he won't. one hundred and sixty-five Wenn du Handlungen beschreiben willst, die für die Zukunft fest vereinbart worden sind, kannst du das future progressive als Alternative zum present progressive mit Futurbedeutung oder zum going-to future verwenden, z. B. I'll be seeing Tom at the premiere. / I'm seeing Tom at the premiere. / I'm going to see Tom at the premiere. O English summary O You use the future progressive to describe an unfinished action that will be taking place at a given time in the future. It is also used to describe or ask about an action which has been planned for the future. > Don't call me between and a.m. I'll be working. I'll be going to a cattle call on Tuesday. Will you be going too? ________________________________________y Test yourself Next week Alex has another busy week. Look at his plans and say what he"
see,TEXTBOOK,,IDIOMATIC,"ago. I must / need to / have to water the plants today. Are you required to / obliged to wear a school uniform? Test yourself a) Complete these sentences with the correct verb for the German 'sollen' . If Mrs. Kent is late today, we wait for her in the hall. . Have you been to the new restaurant in West Street? It be very good. . The plane landed early. It land at : . . If Lisa isn't feeling better soon, I think she see a doctor. . Are you hungry? I make us a sandwich? . We can take cell phones to school but we use them in class. b) Use a different verb for 'have to' in these sentences. Sometimes more than one answer is correct. . We've got plenty of time. We don't have to hurry. . It's not going to rain today, so we won't have to take an umbrella. . There were no trains or buses to the village, so I had"
see,TEXTBOOK,,LITERAL,") reluctant [ri'lAktnt] widerstrebend; widerwillig He was reluctant to do what his dad told him, but he knew it would mean trouble if he didn't. to face [feis] anblicken; sich zuwenden The teacher turned round to face the class. federation [,fedr'eijn] Bundesstaat; Föderation The US is a federation of states. to raise one's eyes [,reiz wAnzv'aiz] den Blick heben; aufblicken; hochblicken He raised his eyes just as the most beautiful girl he'd ever seen walked into the café. scar [ska:] Narbe Careful, that's hot! If you burn your skin badly, it could leave a scar. desk [desk] Schreibtisch In the classroom there are desks for students. nod [nod] Nicken to nod [nod] nicken = to say 'yes' with your head enthusiastic [in, ju:zi'®stik] enthusiastisch; begeistert She wasn't enthusiastic about our plans for the weekend, but she'll join us, she said. enthusiastic bored"
see,TEXTBOOK,,LITERAL,"Crew; Besatzung; Mannschaft; Team The film crew was big, with more than people. appearance [s'pisrns] Erscheinung; Aussehen; Auftritt Appearance is important for actors and models. appearance to appear cast [ka:st] Besetzung; Ensemble What a great cast! There were a lot of famous actors in the film. supporting role [ss'po:tiN ,raul] Nebenrolle wide shot ['waid Jbt] Totale (Kameraeinstellung) Let's use a wide shot for this scene so we can see everything that's going on. one hundred and eighty-one TsiX_voca Vocabulary Station : A first look emotion [i'msujn] Gefühl; Emotion If you can't show emotion, then being an actor is the wrong occupation. misery (no pl) ['mizri] Elend; Jammer; Not We often see photos of people in misery in the news. Lat. miser, miserabilis uncomfortable [An'kAmftsbl] unwohl; unbehaglich; unbequem This café has the most uncomfortable chairs, don't you think? ! Be careful with the"
see,TEXTBOOK,,LITERAL,"famous actors in the film. supporting role [ss'po:tiN ,raul] Nebenrolle wide shot ['waid Jbt] Totale (Kameraeinstellung) Let's use a wide shot for this scene so we can see everything that's going on. one hundred and eighty-one TsiX_voca Vocabulary Station : A first look emotion [i'msujn] Gefühl; Emotion If you can't show emotion, then being an actor is the wrong occupation. misery (no pl) ['mizri] Elend; Jammer; Not We often see photos of people in misery in the news. Lat. miser, miserabilis uncomfortable [An'kAmftsbl] unwohl; unbehaglich; unbequem This café has the most uncomfortable chairs, don't you think? ! Be careful with the pronunciation. uncomfortable comfortable tear [tis] Träne When she heard the bad news, she couldn't hold back her tears. master ['ma:sts] Herr/-in; Meister/-in fate [feit] Schicksal; Fügung; Vorsehung = the things you can't control that will happen"
see,TEXTBOOK,,IDIOMATIC,"rather embarrassing when the student told his teacher that the dog had eaten his homework. I mean, who would believe it? Unit The good life? g Introduction . fulfilling [ful'filiq] erfüllend; befriedigend ! Be careful with the spelling: full fill = fulfilling materialistic [ms.tisris'listik] materialistisch I'm not into owning too many things. I guess I'm not very materialistic. meaningful ['mi:niqfl] bedeutsam; wichtig Whether something is meaningful or not depends on one's perspective; people see things differently. adventurous [sd'ventjrss] abenteuerlich; unternehmungslustig; wagemutig; experimentierfreudig My older sister has an adventurous lifestyle: She flies all over the world for her job. adventurous adventure satisfaction [,stis'fekjn] Zufriedenheit For my job satisfaction, money isn't the most important thing. = feeling of happiness about sth sb has done boredom [bo:dsm] Langeweile boredom boring bored curiosity [.kjosri'Dssti] Neugier Curiosity definitely plays a role in my life: I always want to try something new"
see,TEXTBOOK,,IDIOMATIC,"(no pl) ['evidns] Beweis; Beleg; Beweismaterial Is there any evidence he's a criminal? Fr. évidence (f) to point to ['point ts] deuten auf; hindeuten auf; zeigen auf Everything we know points to that result. outcome ['autkxm] Ergebnis; Resultat outcome = result Station : How to: Write a text analysis to relate to [ri'leit ts] nachvollziehen; sich identifizieren mit; verstehen I can't relate to the arguments in the text. I see it differently. objective [ob'd ektiv] objektiv = not influenced by any personal opinion scientific [,saion'tifik] wissenschaftlich; naturwissenschaftlich scientific science scientist Fr. scientifique to aim to do sth [eim] anstreben; abzielen auf What do you aim to do in life? plenty of ['plentiav] eine Menge plenty of food = lots of food to quote [kwsut] zitieren The journalist quoted an expert from the police. to quote quote balance ['bxlsns] Gleichgewicht In the article he finds a good"
see,TEXTBOOK,,LITERAL,"The journalist quoted an expert from the police. to quote quote balance ['bxlsns] Gleichgewicht In the article he finds a good balance between scientific and normal language. Fr. balance (f) relevant ['relsvnt] relevant; von Bedeutung relevant irrelevant one hundred and ninety-three AC _Voca Vocabulary Across cultures The language of tolerance and respect tolerance ['tolms] Toleranz Fr. tolérance (f) goat [gout] Ziege beyond [biOnd] jenseits; über ... hinaus If you look just beyond the lake, you'll see our house. to free [fri:] befreien I wish I could free those poor kids who have to work on cocoa plantations. to free free freedom various ['vesriss] verschieden; verschiedenartig There are various options of how to do this task. prejudice ['pred sdis] Vorurteil = a negative opinion or feeling mainstream ['meinstri:m] Masse; Durchschnitt; Massen-; Durchschnitts- I don't like what everybody else likes, that's boring. I'm not into the mainstream. to be"
see,TEXTBOOK,,IDIOMATIC,"strong economy sunny / hot / dry climate technology / start-up companies trendsetting hotspot / lifestyle / business Entertainment phrases aspiring actor; wannabe actor glitz and glamor to chalk sth up to experience to find your pot of gold to get a (big) role / a big break to keep one's head above water to live your dream; to make your dream come true to shoot / film a scene to showcase your talent to try your luck to wait for one's break / for a cattle call Write a dialogue between two friends: One sees only the positive aspects of California; the other sees the negative ones. Station : Should we be worried? wildfire [waildfare] Flächenbrand OMG, that rumor about Ben is spreading like wildfire! incident ['insidnt] Vorfall; Ereignis Tell me about that horrible incident at school last week. tanker plane ['tæpka plein] Tankflugzeug thanks to [' æpks ta] dank; wegen Thank you for your help. Thanks to you we can go home earlier. climate change ['klaimat tfeind ] Klimawandel A lot of"
see,TEXTBOOK,,IDIOMATIC,"start-up companies trendsetting hotspot / lifestyle / business Entertainment phrases aspiring actor; wannabe actor glitz and glamor to chalk sth up to experience to find your pot of gold to get a (big) role / a big break to keep one's head above water to live your dream; to make your dream come true to shoot / film a scene to showcase your talent to try your luck to wait for one's break / for a cattle call Write a dialogue between two friends: One sees only the positive aspects of California; the other sees the negative ones. Station : Should we be worried? wildfire [waildfare] Flächenbrand OMG, that rumor about Ben is spreading like wildfire! incident ['insidnt] Vorfall; Ereignis Tell me about that horrible incident at school last week. tanker plane ['tæpka plein] Tankflugzeug thanks to [' æpks ta] dank; wegen Thank you for your help. Thanks to you we can go home earlier. climate change ['klaimat tfeind ] Klimawandel A lot of people still don't believe in climate change. to"
see,TEXTBOOK,,IDIOMATIC,"seine Meinung (über etw.) deutlich vertreten; sich (zu etw.) äußern Paul is always the first to speak out about things he thinks are wrong or unfair. insult ['insAlt] Beleidigung Fair criticism is one thing, but there's nothing fair about a nasty insult. contestant [ksn'testnt] Kandidat/-in = sb who takes part in a competition, quiz, show, etc. ! Be careful with the word stress. to break down [breik 'daun] zusammenbrechen I've never seen dad so emotional, but he really broke down and cried after he heard about the accident. one-sided [,wAn'saidid] einseitig If an article features one-sided arguments, it isn't objective. to criticise ['kritisaiz] kritisieren = to point out what is negative or bad about sth or sb to criticise criticism Fr. critiquer to tolerate ['tolreit] tolerieren; dulden I can tolerate a lot, but I've really had enough of his insults. Fr. tolérer ? Station : How to: Write a"
see,TEXTBOOK,,IDIOMATIC,"körperlich V U , piano [pi'xnEu] Klavier; Piano IV to pick [pik] auswählen; aussuchen II; pflücken V U , English-German dictionary ? to pick out [pikj aut] aussuchen; auswählen; heraushören; herausfiltern; herauslesen °V TS , to pick up [pik-Ap] aufheben; mitnehmen; abholen III pick-up ['pikAp] Pick-up; Wiederaufnehmen I picnic ['piknik] Picknick I picture ['piktJE] Bild; Foto I motion picture [mEuJn'piktJE] Film; Spielfilm IV to see the bigger picture [si: öe ,bigE 'piktJE] über den Tellerrand hinausschauen IV to picture ['piktJE] sich vorstellen <V U , > pie [pai] Kuchen; Pastete I pie chart ['pai,tja:t] Kuchendiagramm; Tortendiagramm IV piece [pi:s] Stück I piece of junk [pi:s-Ev'd Apk] Stück Schrott III piece of paper [pi:s-Ev'peipE] Stück Papier I pier [pia] Pier; Hafendamm I pig [pig] Schwein I"
see,TEXTBOOK,,IDIOMATIC,"Hülse; Schote V U , podcast ['podka:st] Podcast IV poem ['paoim] Gedicht I point [point] Punkt; Zeitpunkt II to have a point [hæv-a'point] nicht ganz Unrecht haben III to make one's point [meik wAnz'point] seinen Standpunkt deutlich machen V AC , point of view [point-av'vju:] Standpunkt; Ansicht; Perspektive II to the point [ta öa'point] prägnant; treffend III turning point [' tsrnppoint] Wendepunkt III I can't see the point of ... [ai,ka:nt si: öa 'point-av] Ich sehe keinen Sinn darin ... IV My point is ... [mai'pointiz] Was ich sagen will ist, ... VTS , to point at sb/sth ['point æt] mit dem Finger auf jmdn./etw. zeigen III to point out sth [point- aot] hinweisen auf etw. IV to point to ['point ta] deuten auf; hindeuten auf; zeigen auf V TS , totem pole ['"
see,TEXTBOOK,,LITERAL,"krat] Geheimnis II Brot I schule (weiterführende Schule in den in secret [in' si:krat] heimlich II sandy [' sxndi] sandig; Sand- II USA, Mittelstufe) IV secret [' si:krat] geheim III satellite [' sxtlait] Satellit V U , primary school ['praimri,sku:l] Grundschule I section ['sekjn] Abschnitt; Paragraf II two hundred and forty-four security [si'kjuarati] Sicherheit; Schutz; Wachdienst; Wach-; Sicherheits- III to see [si:] sehen I to see the bigger picture [si: öa ,biga 'piktfa] über den Tellerrand hinausschauen IV See you! [' si: ja] Bis dann!; Bis ... I I can't see the point of ... [ai,ka:nt si: öa 'paint-av] Ich sehe keinen Sinn darin ... IV Wait and see! [weit-and' si:] Warte ab! I to seem [si:m] scheinen III to seep [si:p] sickern ("
see,TEXTBOOK,,IDIOMATIC,"weiterführende Schule in den in secret [in' si:krat] heimlich II sandy [' sxndi] sandig; Sand- II USA, Mittelstufe) IV secret [' si:krat] geheim III satellite [' sxtlait] Satellit V U , primary school ['praimri,sku:l] Grundschule I section ['sekjn] Abschnitt; Paragraf II two hundred and forty-four security [si'kjuarati] Sicherheit; Schutz; Wachdienst; Wach-; Sicherheits- III to see [si:] sehen I to see the bigger picture [si: öa ,biga 'piktfa] über den Tellerrand hinausschauen IV See you! [' si: ja] Bis dann!; Bis ... I I can't see the point of ... [ai,ka:nt si: öa 'paint-av] Ich sehe keinen Sinn darin ... IV Wait and see! [weit-and' si:] Warte ab! I to seem [si:m] scheinen III to seep [si:p] sickern (V U , ) segregation [segri'"
see,TEXTBOOK,,IDIOMATIC,"sxndi] sandig; Sand- II USA, Mittelstufe) IV secret [' si:krat] geheim III satellite [' sxtlait] Satellit V U , primary school ['praimri,sku:l] Grundschule I section ['sekjn] Abschnitt; Paragraf II two hundred and forty-four security [si'kjuarati] Sicherheit; Schutz; Wachdienst; Wach-; Sicherheits- III to see [si:] sehen I to see the bigger picture [si: öa ,biga 'piktfa] über den Tellerrand hinausschauen IV See you! [' si: ja] Bis dann!; Bis ... I I can't see the point of ... [ai,ka:nt si: öa 'paint-av] Ich sehe keinen Sinn darin ... IV Wait and see! [weit-and' si:] Warte ab! I to seem [si:m] scheinen III to seep [si:p] sickern (V U , ) segregation [segri' geifn] Segregation; Trennung; Rassentrennung V AC , to select [si'lekt] auswählen"
see,TEXTBOOK,,IDIOMATIC,"geheim III satellite [' sxtlait] Satellit V U , primary school ['praimri,sku:l] Grundschule I section ['sekjn] Abschnitt; Paragraf II two hundred and forty-four security [si'kjuarati] Sicherheit; Schutz; Wachdienst; Wach-; Sicherheits- III to see [si:] sehen I to see the bigger picture [si: öa ,biga 'piktfa] über den Tellerrand hinausschauen IV See you! [' si: ja] Bis dann!; Bis ... I I can't see the point of ... [ai,ka:nt si: öa 'paint-av] Ich sehe keinen Sinn darin ... IV Wait and see! [weit-and' si:] Warte ab! I to seem [si:m] scheinen III to seep [si:p] sickern (V U , ) segregation [segri' geifn] Segregation; Trennung; Rassentrennung V AC , to select [si'lekt] auswählen; aussuchen V U , selection [si'lekjn] Auswahl; Auswahl- V U , self"
see,TEXTBOOK,,IDIOMATIC,"sekjn] Abschnitt; Paragraf II two hundred and forty-four security [si'kjuarati] Sicherheit; Schutz; Wachdienst; Wach-; Sicherheits- III to see [si:] sehen I to see the bigger picture [si: öa ,biga 'piktfa] über den Tellerrand hinausschauen IV See you! [' si: ja] Bis dann!; Bis ... I I can't see the point of ... [ai,ka:nt si: öa 'paint-av] Ich sehe keinen Sinn darin ... IV Wait and see ! [weit-and' si:] Warte ab! I to seem [si:m] scheinen III to seep [si:p] sickern (V U , ) segregation [segri' geifn] Segregation; Trennung; Rassentrennung V AC , to select [si'lekt] auswählen; aussuchen V U , selection [si'lekjn] Auswahl; Auswahl- V U , self [self], selves [selvz] (pl) das Selbst III self-confident [selfkonfidnt] selbstsicher; selbstbewusst (V U , )"
see,TEXTBOOK,,LITERAL,"wage [mmimam'weid ] Mindestlohn V U , wagon [ Wxgan] Wagen; Waggon; Planwagen; Karren IV covered wagon [kAvad'wxgan] Planwagen IV to be worth the wait [bi,w : öa'weit] das Warten wert sein (V TS , ) to wait (for) [weit] warten (auf) I I can't wait till next time. [ai ka:nt,weit til nekst' taim] Ich kann es bis zum nächsten Mal kaum erwarten. II Wait and see ! [weiland' si:] Warte ab! I waiter [weita] Kellner/-in; Bedienung IV to wake up [weikjAp] aufwachen; aufwecken III walk [wa:k] Gang V U , gallery walk [' gxlri,wa:k] Museumsrundgang; Vernissage I to go for a walk [gau far-a'wa:k] spazieren gehen II night walk ['naitwa:k] Nachtwanderung II to walk [wa:k] gehen; laufen I to walk the dog [wa:"
see,TEXTBOOK,,IDIOMATIC,"a character / one of the situations / options. Wähle eine Figur / eine der Situationen / Optionen aus. 'Comment on the statistics. Kommentiere die Statistik. 'Compare English and German. Vergleiche das Englische und das Deutsche. Complete the answers. Vervollständige die Antworten. 'Contrast the situation of the two teenagers. Stelle die Situation der beiden Teenager einander gegenüber. Copy the grid / the mind map. Schreibe die Tabelle / die Mindmap ab. Correct the wrong sentences. Korrigiere die falschen Sätze. 'Describe what you see / how it makes you feel. Beschreibe, was du siehst / wie du dich dabei fühlst. 'Discuss different ideas. Diskutiert verschiedene Ideen. Divide up into two groups. Teilt euch in zwei Gruppen auf. 'Evaluate the advert. Bewerte die Anzeige. 'Examine the author's intention. Untersuche die Absicht des Autors. Exchange your flyers / questions. Tauscht eure Flyer / Fragen untereinander aus. 'Explain your answer. / Explain why. Erkläre deine Antwort. / Erkläre warum. Fill in the grid / the form"
see,TEXTBOOK,,LITERAL,"forgotten [fa' gotn] vergessen give [giv] gave [geiv] given [' givn] geben go [gau] went [went] gone [gon] gehen, fahren grow [grau] grew [gru:] grown [graun] wachsen; anbauen know [nau] knew [nju:] known [naun] kennen, wissen ring [rig] rang [rxg] rung [rAg] klingeln; anrufen rise [raiz] rose [rauz] risen ['rizn] steigen, sich erheben see [si:] saw [sa:] seen [si:n] sehen shake [Jeik] shook [Juk] shaken ['Jeikn] schütteln show [Jau] showed [Jaud] shown [Jaun] zeigen sing [sig] sang [sxg] sung [san] singen sink [sigk] sank [sxgk] sunk [sAgk] sinken, untergehen speak [spi:k] spoke [spauk] spoken ['spaukn] sprechen swim [swim] swam [swxm] swum [swAm] schwimmen"
see,TEXTBOOK,,LITERAL,"] gave [geiv] given [' givn] geben go [gau] went [went] gone [gon] gehen, fahren grow [grau] grew [gru:] grown [graun] wachsen; anbauen know [nau] knew [nju:] known [naun] kennen, wissen ring [rig] rang [rxg] rung [rAg] klingeln; anrufen rise [raiz] rose [rauz] risen ['rizn] steigen, sich erheben see [si:] saw [sa:] seen [si:n] sehen shake [Jeik] shook [Juk] shaken ['Jeikn] schütteln show [Jau] showed [Jaud] shown [Jaun] zeigen sing [sig] sang [sxg] sung [san] singen sink [sigk] sank [sxgk] sunk [sAgk] sinken, untergehen speak [spi:k] spoke [spauk] spoken ['spaukn] sprechen swim [swim] swam [swxm] swum [swAm] schwimmen take [teik] took [tuk] taken ["
see,TEXTBOOK,,LITERAL,"everything! G I've been sent some brochures . We were in a jewellery shop and we were being shown some expensive rings when a woman in the street started to scream. . Her dog had been run over by a car. . The police were called. . When they arrived, they were given a photo of the car. . The owner of the dog hopes that the driver of the car will be found soon. . Anyone with any information is asked to contact the police. G If I hadn't seen it for myself Mike: Most snakes aren't aggressive. Normally, they'll only bite you if they feel threatened. Jim: I know. So it was really lucky that I saw that snake in time. If I'd stepped on it, it would have bitten me. Mike: Yes. And if it had bitten you, we'd have been in real trouble. The nearest hospital is miles away. Yesterday I heard that a tourist was attacked by a crocodile. Jim: Yes, some people are really"
see,TEXTBOOK,,LITERAL,"dog had been run over by a car. . The police were called. . When they arrived, they were given a photo of the car. . The owner of the dog hopes that the driver of the car will be found soon. . Anyone with any information is asked to contact the police. G If I hadn't seen it for myself Mike: Most snakes aren't aggressive. Normally, they'll only bite you if they feel threatened. Jim: I know. So it was really lucky that I saw that snake in time. If I'd stepped on it, it would have bitten me. Mike: Yes. And if it had bitten you, we'd have been in real trouble. The nearest hospital is miles away. Yesterday I heard that a tourist was attacked by a crocodile. Jim: Yes, some people are really stupid. The crocodile probably wouldn't have attacked him if he hadn't thrown a stone at it. Mike: Oh look! There's a baby kangaroo over there. Be quiet."
see,TEXTBOOK,,IDIOMATIC,"the excitement of living here. For me, it's simply the most exciting city in the US. G Should we be worried? a) . If Mrs. Kent is late today, we are to wait for her in the hall. . Have you been to the new restaurant in West Street? It is supposed to / is said to be very good. . The plane landed early. It was supposed to land at : . . If Lisa isn't feeling better soon, I think she should / ought to see a doctor. . Are you hungry? Shall I make us a sandwich? . We can take cell phones to school but we aren't supposed to use them in class. b) . We've got plenty of time. We needn't / don't need to hurry. . It's not going to rain today, so we won't need to take an umbrella. . There were no trains or buses to the village, so I was forced to take a taxi. . There's no food in the"
see,TEXTBOOK,,IDIOMATIC,"'together' in the British Commonwealth, or later simply the 'Commonwealth'. The countries in the Commonwealth are spread across Asia, Africa, Oceania and North America. Despite their differences, they have many strong cultural ties . The strongest is surely their common language: English. A look at the language But what is this language that we call 'English'? It's perhaps ironic that this lingua franca, which is so closely associated with England, relies so heavily on words taken from French and Latin. ( See pie chart.) Formal vs. informal English Interestingly, the English words which originate from the Germanic language family (Old / Middle English, Old Norse, Dutch) are traditionally the ones which are often used in more informal, conversational contexts. For more formal contexts, it's more typical to use words taken from French and from the language that French originated from: Latin. Why is this so? The answer is actually quite simple: After the Normans conquered England in , French took over as the language at court and"
see,TEXTBOOK,,LITERAL,"Australia is dry. About % of the country is desert, another % is dry steppe land. But many don't realise that there are huge tropical rain forests all along the northern coastal regions, while the Southwest and Southeast have a temperate Mediterranean climate similar to what one finds in the South of France. The reality: Just as in other wealthy office-based societies, Australians spend a lot of time at work, so they can't always be at the beach. But even when they do go, you won't always see them 'showing off their bodies'. Instead, it's typical to find them swimming in long-sleeve shirts, long shorts and caps to protect them from skin cancer : Australia and New Zealand have the world's highest rates of melanoma. And as for beach bodies: Although a major sports nation, Australia is also the th-fattest in the world, with a % obesity rate. Myth no. : ""Australians are always at the beach, showing off their beach bodies."" Myth no. : ""They don't have any"
see,TEXTBOOK,,IDIOMATIC,"Clever im Umgang mit Texten: Kompetenz Schritt für Schritt mit Text smart entwickeln. -------- Manuscript for recordings: GL5 Student's Book Final version (Stand: 19.09.2017) NB! Unless otherwise designated, the narrators and speakers in GL5 will be native speakers of Australian, British and American English (with roughly equal parts). Pronunciation of Aboriginal names/words has been added. Text changes (since script dated 15.09.2017) have been marked blue. ACROSS CULTURES 1 Student's Book: Recording 1 Situation: Three young people present (how they see ) their country: South Africa, India and Australia. Speakers: NB: the characters should be read with a discernible accent: • Dennis, black male South African student • Rani, female Indian IT manager • Nick, male Australian surf instructor Sounds: None. Presenter: Across cultures 1, The world speaks English Page 8, Exercise 1 A look at three popular English-speaking countries Dennis: Where else can you get beaches AND safaris on the same holiday? I love what nature has given us! Beautiful. When I"
see,TEXTBOOK,,LITERAL,", you can get to so many countries so fast! Here, you're kind of stuck at the end of the world. There's that saying in English: ""You can look, but don't touch!"" It usually applies to expensive shops, but it applies really well to Uluru – ((pause)) 'Ayers Rock' – too. The place is sacred to the Aboriginal people, so shouldn't we respect that? The tourists I give surf lessons to always tell me about their plans to see Uluru, and even though I'm not at all a political person, I always mention what this Australian symbol means to the original residents of our country. You know a party must be good when people from all over the world come all the way to Oz for it! And Sydney's gay Mardi Gras is one AWESOME party. One of my best friends is gay and so I go with him and his mates every year. I'm proud of Australians for being so open to different lifestyles. I mean, why not"
see,TEXTBOOK,,LITERAL,""" asked Moshe. ""Have you ever been bitten by a shark?"" Mike laughed. ""If I'd been bitten by a shark, I probably wouldn't be talking to you guys. You'll be lucky to survive if that happens."" ""Are many people attacked by sharks?"" asked Tanya. ""No, only three or four a year. It's much more likely that you'll be killed by a rip current. Hundreds of people are swept out to sea by rips, and are never seen again."" ""Thanks,"" said Tanya. ""That's very comforting."" Student's Book: Recording 3 Situation: Mike, one of the characters of the previous track and owner of a hostel in Sydney, has invited the two backpackers Tanya and Moshe to his barbie. There they meet some other Australians. Speakers: • Tanya (18-19 years), female from New Zealand • Moshe (18-19 years), male Israeli • Mike (25-30 years), male Australian • Cam (18-19 years), male"
see,TEXTBOOK,,LITERAL,"We were talking about when people's ancestors arrived in Oz. When did your folks get here? Clifton: That'd be around 50,000 years ago, I guess. They call us 'Indigenous Australians' but we came from somewhere else too. Just got here a bit faster than everybody else. Cam: So where do you guys plan to go next? Moshe: Good question. I've got an aunt and uncle in Melbourne, and my parents made me promise I'd go there. But I also really want to see the outback, and I've only got a few days left. It's like I'm being pulled in two different directions. Cam: That's hard! What about you, Tanya? Tanya: Sydney is perfect for me. You've got beaches, culture, everything I want. Mike: You should check out the Museum of Sydney, if you haven't already. It tells the whole story, from when some British sea captain had the first prison camp built up to the present day. Tanya: Yeah"
see,TEXTBOOK,,IDIOMATIC,"Good question. No, they aren't the same thing at all. The outback is all the empty or mostly empty land between the towns and cities. Outback can be mountain, desert, forest, any type of landscape. The bush is all kind of small trees, low plants, that kind of thing. Not really forest, but not open land either. It's a very common type of landscape here. So a lot of the outback is bush, but not all bush is the outback. If you see what I mean. David: Yeah, I get it. Thanks, mate. Jake: Mate! We forgot 'mate'. You can't go a day in Australia without saying 'mate'! How do you say it in the UK? David: We don't exactly. I mean you can say 'mate', to mean 'my friend' or whatever, but mostly we don't. You know, you'd say 'Are you OK, mate?' and we'd just say '"
see,TEXTBOOK,,LITERAL,"think I've heard it here a lot more than back home. Student's Book: Recording 5 Situation: A British tourist visits an Aboriginal arts centre. Speakers: • Sue (adult), British accent • Cindy (adult), Australian accent • Charlie (adult), Aboriginal artist Sounds: Maybe sounds of two people walking from one picture to the next (in an art gallery). Presenter: Station 3, Page 22 The land owns us Sue: You have some amazing pictures here. If I hadn't seen them for myself, I wouldn't have believed how beautiful they are. Can you tell me a little about what's so special about Aboriginal art? Cindy: Well, it looks great, of course, but its true value is its cultural meaning. The pictures tell the Dreaming stories we're told by our mothers and fathers about the land and how to live on it. Sue: So these stories pass on important knowledge and cultural values to later generations. What can you tell me about this picture? Cindy:"
see,TEXTBOOK,,LITERAL,". Sue: So these stories pass on important knowledge and cultural values to later generations. What can you tell me about this picture? Cindy: This is a bush potato Dreaming. The lines here show how the plant grows underground. When the soil is wet, the potatoes are close to the surface, but when the soil is dry, you have to dig deeper to find them. Sue: What about this painting? Cindy: This is an emu Dreaming, which the artist learned from his grandfather. You can see the emu's tracks right here. The men used to hunt the emu by following these tracks. If I wanted to, I could use this information to help me hunt emus now. Sue: So did these stories and paintings use to teach people how to survive in the harsh landscape of Australia? Cindy: That's right. And if my ancestors hadn't had them, they also wouldn't have been able to communicate with people who spoke different languages. People travelled across the country and understood the stories, landscapes and"
